"2931","mzkto","4/10/2016","301 Mongolia","0"
"2932","mzkto","4/17/2016","Big J J Fish &amp; Chicken","0"
"2933","mzkto","5/18/2016","Taco Motorizado","0"
"2934","mzkto","6/21/2016","Bevier Cafe","1"
"2935","mzkto","6/22/2016","Seven Saints","1"
"2936","mzkto","6/28/2016","Caribbean Grill Food Truck","1"
"2937","mzkto","6/29/2016","Bacaro","1"
"2938","mzkto","8/11/2016","Seven Saints","0"
"2939","mzkto","9/4/2016","Pho Cafe","0"
"2940","mzkto","9/11/2016","K-Bowl","-1"
"2941","mzkto","9/16/2016","Azzip Pizza","0"
"2942","mzkto","10/5/2016","Old Time Meat &amp; Deli Shoppe","1"
"2943","mzkto","10/21/2016","Courier Cafe","1"
"2944","mzkto","11/25/2016","Bacaro","1"
"2945","mzkto","12/29/2016","Taco Motorizado","0"
"2946","ngfontzd","1/16/2015","K-Bowl","1"
"2947","ngfontzd","2/28/2015","Sushi Kame","1"
"2948","ngfontzd","3/3/2015","Watson’s Shack &amp; Rail","0"
"2949","ngfontzd","3/6/2015","Wood N’ Hog Barbecue","1"
"2950","ngfontzd","3/23/2015","Meatheads","0"
"2951","ngfontzd","4/14/2015","K-Bowl","1"
"2952","ngfontzd","4/15/2015","A-Ri-Rang","0"
"2953","ngfontzd","4/21/2015","Black Dog Smoke &amp; Ale House","0"
"2954","ngfontzd","5/25/2015","Aroma Cafe","0"
"2955","ngfontzd","6/16/2015","Black Dog Smoke &amp; Ale House","0"
"2956","ngfontzd","6/25/2015","Siam Terrace","0"
"2957","ngfontzd","7/24/2015","Cravings","0"
"2958","ngfontzd","9/3/2015","Seven Saints","1"
"2959","ngfontzd","9/17/2015","El Charro","0"
"2960","ngfontzd","10/2/2015","Bevier Cafe","0"
"2961","ngfontzd","10/4/2015","Spoon House Korean Kitchen","0"
"2962","ngfontzd","10/16/2015","Black Dog Smoke &amp; Ale House","0"
"2963","ngfontzd","11/7/2015","Spoon House Korean Kitchen","0"
"2964","ngfontzd","11/24/2015","Black Dog Smoke &amp; Ale House","0"
"2965","ngfontzd","12/1/2015","Pizzeria Antica","0"
"2966","ngfontzd","12/8/2015","El Oasis","1"
"2967","ngfontzd","12/9/2015","Spoon House Korean Kitchen","0"
"2968","ngfontzd","12/19/2015","Meatheads","1"
"2969","ngfontzd","12/25/2015","Kofusion","1"
"2970","ngfontzd","1/25/2016","Cravings","0"
"2971","ngfontzd","2/6/2016","A-Ri-Rang","1"
"2972","ngfontzd","2/7/2016","Seven Saints","1"
"2973","ngfontzd","2/12/2016","K-Bowl","0"
"2974","ngfontzd","2/12/2016","K-Bowl","0"
"2975","ngfontzd","4/1/2016","Aroma Cafe","1"
"2976","ngfontzd","4/13/2016","Pizzeria Antica","0"
"2977","ngfontzd","4/23/2016","K-Bowl","0"
"2978","ngfontzd","4/24/2016","Aroma Cafe","0"
"2979","ngfontzd","5/15/2016","Watson’s Shack &amp; Rail","-1"
"2980","ngfontzd","6/22/2016","Cravings","0"
"2981","ngfontzd","6/29/2016","Seven Saints","1"
"2982","ngfontzd","7/7/2016","Watson’s Shack &amp; Rail","1"
"2983","ngfontzd","7/13/2016","El Toro Mexican Restaurant","0"
"2984","ngfontzd","7/19/2016","Meatheads","1"
"2985","ngfontzd","8/4/2016","The Dancing Dog Eatery &amp; Juicery","0"
"2986","ngfontzd","8/7/2016","The Hub","0"
"2987","ngfontzd","8/21/2016","Wood N’ Hog Barbecue","1"
"2988","ngfontzd","8/29/2016","Seoul Taco","0"
"2989","ngfontzd","9/15/2016","The Hub","0"
"2990","ngfontzd","9/21/2016","World Harvest Foods","1"
"2991","ngfontzd","9/28/2016","Black Dog Smoke &amp; Ale House","0"
"2992","ngfontzd","12/19/2016","Meatheads","1"
"2993","ngfontzd","12/23/2016","Black Dog Smoke &amp; Ale House","0"
"2994","ngfontzd","2/29/2015","Sushi Kame","0"
"2995","niq","1/9/2015","Silvercreek","0"
"2996","niq","1/16/2015","Black Dog Smoke &amp; Ale House","0"
"2997","niq","1/25/2015","Silvercreek","1"
"2998","niq","1/27/2015","Bacaro","1"
"2999","niq","2/5/2015","Timpone’s","1"
"3000","niq","2/6/2015","Timpone’s","0"
"3001","niq","3/3/2015","Silvercreek","0"
"3002","niq","3/14/2015","Silvercreek","0"
"3003","niq","3/15/2015","Timpone’s","1"
"3004","niq","3/19/2015","Pizzeria Antica","0"
"3005","niq","4/25/2015","Old Time Meat &amp; Deli Shoppe","0"
"3006","niq","4/28/2015","B Won","0"
"3007","niq","5/7/2015","Timpone’s","0"
"3008","niq","6/11/2015","Silvercreek","1"
"3009","niq","6/15/2015","Sitara","1"
"3010","niq","6/15/2015","Silvercreek","1"
"3011","niq","7/10/2015","J Gumbo’s","0"
"3012","niq","8/18/2015","B Won","0"
"3013","niq","10/6/2015","Bacaro","1"
"3014","niq","10/23/2015","Pizzeria Antica","1"
"3015","niq","11/9/2015","Black Dog Smoke &amp; Ale House","0"
"3016","niq","11/21/2015","B Won","-1"
"3017","niq","12/7/2015","Azzip Pizza","1"
"3018","niq","12/13/2015","Black Dog Smoke &amp; Ale House","1"
"3019","niq","12/17/2015","Silvercreek","0"
"3020","niq","12/19/2015","Sitara","0"
"3021","niq","12/22/2015","Pizzeria Antica","1"
"3022","niq","12/28/2015","Hot Pot Lab","-1"
"3023","niq","12/29/2015","Bacaro","0"
"3024","niq","1/26/2016","Silvercreek","1"
"3025","niq","2/16/2016","World Harvest Foods","-1"
"3026","niq","3/1/2016","Old Time Meat &amp; Deli Shoppe","0"
"3027","niq","3/29/2016","Old Time Meat &amp; Deli Shoppe","0"
"3028","niq","4/18/2016","301 Mongolia","0"
"3029","niq","4/24/2016","B Won","1"
"3030","niq","4/26/2016","Silvercreek","1"
"3031","niq","4/29/2016","Hot Pot Lab","0"
"3032","niq","5/3/2016","Timpone’s","0"
"3033","niq","5/10/2016","Bacaro","0"
"3034","niq","5/11/2016","Sitara","1"
"3035","niq","5/26/2016","Pekara Bakery and Bistro","0"
"3036","niq","5/29/2016","Black Dog Smoke &amp; Ale House","0"
"3037","niq","6/6/2016","Black Dog Smoke &amp; Ale House","1"
"3038","niq","6/11/2016","Bacaro","1"
"3039","niq","6/16/2016","Pizzeria Antica","0"
"3040","niq","6/18/2016","Old Time Meat &amp; Deli Shoppe","0"
"3041","niq","6/21/2016","Timpone’s","1"
"3042","niq","6/21/2016","Azzip Pizza","1"
"3043","niq","7/10/2016","Pizzeria Antica","1"
"3044","niq","7/23/2016","Pekara Bakery and Bistro","0"
"3045","niq","7/26/2016","Sitara","0"
"3046","niq","8/8/2016","301 Mongolia","1"
"3047","niq","8/22/2016","Cheese and Crackers","1"
"3048","niq","8/25/2016","Timpone’s","1"
"3049","niq","10/20/2016","Black Dog Smoke &amp; Ale House","1"
"3050","niq","12/15/2016","Sitara","1"
"3051","niq","12/16/2016","Pizzeria Antica","1"
"3052","niq","12/28/2016","Silvercreek","0"
"3053","ntq","3/12/2015","Pizza M","1"
"3054","ntq","3/26/2015","Wood N’ Hog Barbecue","1"
"3055","ntq","3/28/2015","A-Ri-Rang","-1"
"3056","ntq","4/21/2015","Jipbap Taste of Korea","-1"
"3057","ntq","5/5/2015","Jimmy John’s","0"
"3058","ntq","5/13/2015","Meatheads","1"
"3059","ntq","6/19/2015","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"3060","ntq","7/10/2015","Black Dog Smoke &amp; Ale House","1"
"3061","ntq","7/22/2015","Cafe Sababa","1"
"3062","ntq","8/20/2015","Courier Cafe","1"
"3063","ntq","10/12/2015","Bombay Indian Grill","0"
"3064","ntq","10/13/2015","Bombay Indian Grill","0"
"3065","ntq","10/22/2015","Black Dog Smoke &amp; Ale House","1"
"3066","ntq","11/1/2015","Wood N’ Hog Barbecue","1"
"3067","ntq","11/11/2015","Big J J Fish &amp; Chicken","0"
"3068","ntq","12/9/2015","Pizza M","0"
"3069","ntq","1/8/2016","Pizza M","1"
"3070","ntq","1/20/2016","Cactus Grill","0"
"3071","ntq","2/3/2016","Pizza M","0"
"3072","ntq","2/10/2016","Pekara Bakery and Bistro","-1"
"3073","ntq","2/11/2016","Cafe Sababa","1"
"3074","ntq","2/20/2016","Cafe Sababa","1"
"3075","ntq","2/26/2016","Seoul Taco","1"
"3076","ntq","3/7/2016","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"3077","ntq","3/12/2016","El Oasis","0"
"3078","ntq","4/3/2016","Biaggi’s Ristorante Italiano","1"
"3079","ntq","5/19/2016","Jimmy John’s","1"
"3080","ntq","6/14/2016","Sakanaya Restaurant","1"
"3081","ntq","6/28/2016","El Oasis","-1"
"3082","ntq","8/3/2016","Big J J Fish &amp; Chicken","0"
"3083","ntq","8/4/2016","Meatheads","0"
"3084","ntq","10/22/2016","Timpone’s","0"
"3085","ntq","11/3/2016","Watson’s Shack &amp; Rail","1"
"3086","ntq","11/26/2016","Lai Lai Wok","1"
"3087","ntq","11/29/2016","Cactus Grill","0"
"3088","ntq","12/3/2016","Wood N’ Hog Barbecue","0"
"3089","nvmj","1/17/2015","Aroma Cafe","1"
"3090","nvmj","3/11/2015","El Toro Mexican Restaurant","1"
"3091","nvmj","3/16/2015","Jupiter’s Pizzeria and Billiards","1"
"3092","nvmj","3/28/2015","Nando Milano Trattoria","0"
"3093","nvmj","4/16/2015","Sitara","0"
"3094","nvmj","4/29/2015","Aroma Cafe","0"
"3095","nvmj","5/3/2015","Chipotle Mexican Grill","0"
"3096","nvmj","5/10/2015","Hamilton Walker’s","1"
"3097","nvmj","5/23/2015","Bevier Cafe","0"
"3098","nvmj","6/2/2015","Taco Motorizado","1"
"3099","nvmj","6/13/2015","B Won","1"
"3100","nvmj","6/14/2015","M Sushi &amp; Grill","0"
"3101","nvmj","6/20/2015","Hamilton Walker’s","0"
"3102","nvmj","6/24/2015","K-Bowl","1"
"3103","nvmj","6/28/2015","Jet’s Pizza","0"
"3104","nvmj","7/8/2015","Spoon House Korean Kitchen","1"
"3105","nvmj","7/9/2015","Wood N’ Hog Barbecue","0"
"3106","nvmj","7/17/2015","El Toro Mexican Restaurant","0"
"3107","nvmj","7/26/2015","Merry-Ann’s Diner","0"
"3108","nvmj","8/1/2015","El Toro Mexican Restaurant","1"
"3109","nvmj","8/9/2015","Legends","1"
"3110","nvmj","9/16/2015","Sitara","-1"
"3111","nvmj","9/17/2015","Jupiter’s Pizzeria and Billiards","1"
"3112","nvmj","9/18/2015","The Red Herring Vegetarian Restaurant","0"
"3113","nvmj","9/21/2015","Chipotle Mexican Grill","0"
"3114","nvmj","9/22/2015","Bevier Cafe","0"
"3115","nvmj","9/23/2015","Big J J Fish &amp; Chicken","1"
"3116","nvmj","10/16/2015","Golden Wok","0"
"3117","nvmj","10/17/2015","Jipbap Taste of Korea","-1"
"3118","nvmj","11/23/2015","Wood N’ Hog Barbecue","1"
"3119","nvmj","12/24/2015","El Toro Mexican Restaurant","0"
"3120","nvmj","1/6/2016","Merry-Ann’s Diner","0"
"3121","nvmj","2/4/2016","Jet’s Pizza","0"
"3122","nvmj","2/9/2016","El Toro Mexican Restaurant","0"
"3123","nvmj","2/16/2016","Sitara","0"
"3124","nvmj","2/17/2016","Jet’s Pizza","0"
"3125","nvmj","2/27/2016","Hamilton Walker’s","1"
"3126","nvmj","3/15/2016","Courier Cafe","0"
"3127","nvmj","3/30/2016","Sitara","0"
"3128","nvmj","4/12/2016","Courier Cafe","1"
"3129","nvmj","4/13/2016","Jet’s Pizza","1"
"3130","nvmj","4/14/2016","Taco Motorizado","0"
"3131","nvmj","4/15/2016","Jet’s Pizza","0"
"3132","nvmj","4/30/2016","Chipotle Mexican Grill","1"
"3133","nvmj","4/30/2016","Courier Cafe","1"
"3134","nvmj","5/6/2016","Big J J Fish &amp; Chicken","1"
"3135","nvmj","5/13/2016","M Sushi &amp; Grill","0"
"3136","nvmj","6/10/2016","Chipotle Mexican Grill","1"
"3137","nvmj","7/4/2016","Golden Wok","0"
"3138","nvmj","7/17/2016","Sitara","-1"
"3139","nvmj","7/18/2016","Potbelly Sandwich Shop","1"
"3140","nvmj","7/23/2016","Taco Motorizado","1"
"3141","nvmj","7/28/2016","Chipotle Mexican Grill","0"
"3142","nvmj","7/28/2016","Wood N’ Hog Barbecue","0"
"3143","nvmj","8/3/2016","Wood N’ Hog Barbecue","1"
"3144","nvmj","8/10/2016","K-Bowl","1"
"3145","nvmj","8/19/2016","M Sushi &amp; Grill","1"
"3146","nvmj","8/21/2016","El Toro Mexican Restaurant","0"
"3147","nvmj","8/26/2016","Jet’s Pizza","0"
"3148","nvmj","9/3/2016","Spoon House Korean Kitchen","0"
"3149","nvmj","9/6/2016","Biaggi’s Ristorante Italiano","-1"
"3150","nvmj","9/10/2016","Aroma Cafe","1"
"3151","nvmj","9/17/2016","M Sushi &amp; Grill","1"
"3152","nvmj","9/18/2016","K-Bowl","1"
"3153","nvmj","10/1/2016","Courier Cafe","0"
"3154","nvmj","10/2/2016","Hamilton Walker’s","0"
"3155","nvmj","10/2/2016","Merry-Ann’s Diner","1"
"3156","nvmj","10/4/2016","Courier Cafe","1"
"3157","nvmj","10/29/2016","Bevier Cafe","1"
"3158","nvmj","11/9/2016","El Oasis","0"
"3159","nvmj","11/14/2016","Legends","0"
"3160","nvmj","11/17/2016","Sitara","-1"
"3161","nvmj","11/29/2016","El Toro Mexican Restaurant","1"
"3162","nvmj","12/12/2016","Golden Wok","1"
"3163","nvmj","12/17/2016","Jupiter’s Pizzeria and Billiards","-1"
"3164","ocjwc","1/12/2015","The Y Eatery","0"
"3165","ocjwc","1/28/2015","The Bread Company","1"
"3166","ocjwc","1/30/2015","Pizzeria Antica","-1"
"3167","ocjwc","2/6/2015","A-Ri-Rang","0"
"3168","ocjwc","2/13/2015","Zorba’s Restaurant","0"
"3169","ocjwc","2/17/2015","K-Bowl","1"
"3170","ocjwc","2/24/2015","Black Dog Smoke &amp; Ale House","1"
"3171","ocjwc","2/24/2015","Wedge Tequila Bar &amp; Grill","1"
"3172","ocjwc","3/13/2015","The Y Eatery","0"
"3173","ocjwc","3/16/2015","The Y Eatery","0"
"3174","ocjwc","4/17/2015","Wedge Tequila Bar &amp; Grill","1"
"3175","ocjwc","4/29/2015","The Bread Company","1"
"3176","ocjwc","6/2/2015","The Red Herring Vegetarian Restaurant","0"
"3177","ocjwc","6/6/2015","Zorba’s Restaurant","0"
"3178","ocjwc","6/17/2015","Legends","1"
"3179","ocjwc","6/22/2015","Home of Gourmet Chinese &amp; Thai Restaurant","1"
"3180","ocjwc","6/26/2015","Wedge Tequila Bar &amp; Grill","0"
"3181","ocjwc","7/8/2015","Vinny’s East Coast Pizzeria","0"
"3182","ocjwc","7/12/2015","Manolo’s Pizza &amp; Empanadas","1"
"3183","ocjwc","7/18/2015","Zorba’s Restaurant","1"
"3184","ocjwc","7/30/2015","Hot Pot Lab","1"
"3185","ocjwc","8/13/2015","Bacaro","0"
"3186","ocjwc","8/18/2015","Wedge Tequila Bar &amp; Grill","0"
"3187","ocjwc","8/24/2015","Legends","0"
"3188","ocjwc","9/4/2015","The Red Herring Vegetarian Restaurant","1"
"3189","ocjwc","9/30/2015","Mandarin Wok","0"
"3190","ocjwc","10/2/2015","Bacaro","0"
"3191","ocjwc","10/17/2015","Manolo’s Pizza &amp; Empanadas","1"
"3192","ocjwc","11/3/2015","A-Ri-Rang","1"
"3193","ocjwc","11/13/2015","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"3194","ocjwc","11/15/2015","Golden Wok","0"
"3195","ocjwc","12/16/2015","Burrito King","0"
"3196","ocjwc","1/10/2016","K-Bowl","-1"
"3197","ocjwc","2/5/2016","Cafe Sababa","1"
"3198","ocjwc","2/16/2016","The Y Eatery","0"
"3199","ocjwc","2/18/2016","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"3200","ocjwc","3/1/2016","Murphy’s Pub","1"
"3201","ocjwc","3/3/2016","Vinny’s East Coast Pizzeria","0"
"3202","ocjwc","3/4/2016","Lai Lai Wok","1"
"3203","ocjwc","4/11/2016","Vinny’s East Coast Pizzeria","1"
"3204","ocjwc","4/29/2016","Caribbean Grill Food Truck","1"
"3205","ocjwc","4/30/2016","The Red Herring Vegetarian Restaurant","0"
"3206","ocjwc","5/14/2016","K-Bowl","-1"
"3207","ocjwc","6/11/2016","Pizzeria Antica","-1"
"3208","ocjwc","6/26/2016","Burrito King","0"
"3209","ocjwc","7/16/2016","Golden Wok","1"
"3210","ocjwc","7/20/2016","Lai Lai Wok","1"
"3211","ocjwc","8/2/2016","The Bread Company","1"
"3212","ocjwc","8/5/2016","The Red Herring Vegetarian Restaurant","1"
"3213","ocjwc","8/5/2016","Kofusion","0"
"3214","ocjwc","8/9/2016","Zorba’s Restaurant","1"
"3215","ocjwc","8/24/2016","Black Dog Smoke &amp; Ale House","0"
"3216","ocjwc","8/29/2016","Lai Lai Wok","0"
"3217","ocjwc","9/13/2016","K-Bowl","1"
"3218","ocjwc","9/20/2016","Golden Wok","1"
"3219","ocjwc","10/15/2016","Kofusion","1"
"3220","ocjwc","10/28/2016","The Red Herring Vegetarian Restaurant","0"
"3221","ocjwc","11/4/2016","Home of Gourmet Chinese &amp; Thai Restaurant","1"
"3222","ocjwc","12/9/2016","Meatheads","0"
"3223","ocjwc","12/15/2016","Jipbap Taste of Korea","1"
"3224","ocjwc","12/28/2016","Black Dog Smoke &amp; Ale House","0"
"3225","ofueloj","1/6/2015","Original Pancake House","1"
"3226","ofueloj","1/21/2015","Black Dog Smoke &amp; Ale House","1"
"3227","ofueloj","2/14/2015","Maize Mexican Grill","0"
"3228","ofueloj","3/1/2015","Caribbean Grill Food Truck","1"
"3229","ofueloj","3/16/2015","Chipotle Mexican Grill","1"
"3230","ofueloj","4/3/2015","Firehaus","1"
"3231","ofueloj","4/10/2015","Aroma Cafe","0"
"3232","ofueloj","6/8/2015","Firehaus","1"
"3233","ofueloj","7/27/2015","Mandarin Wok","0"
"3234","ofueloj","8/12/2015","Timpone’s","1"
"3235","ofueloj","9/10/2015","Rainbow Garden","0"
"3236","ofueloj","9/29/2015","Aroma Cafe","1"
"3237","ofueloj","10/1/2015","Jimmy John’s","1"
"3238","ofueloj","10/14/2015","Aroma Cafe","0"
"3239","ofueloj","10/20/2015","Dublin O’Neil’s","1"
"3240","ofueloj","10/29/2015","Firehaus","1"
"3241","ofueloj","10/30/2015","Caribbean Grill Food Truck","1"
"3242","ofueloj","11/4/2015","Crane Alley","1"
"3243","ofueloj","11/10/2015","Mandarin Wok","0"
"3244","ofueloj","11/11/2015","Firehaus","1"
"3245","ofueloj","11/12/2015","Dos Reales","-1"
"3246","ofueloj","11/17/2015","Timpone’s","1"
"3247","ofueloj","11/22/2015","Old Time Meat &amp; Deli Shoppe","1"
"3248","ofueloj","11/29/2015","Jurassic Grill","0"
"3249","ofueloj","12/20/2015","Rainbow Garden","1"
"3250","ofueloj","1/1/2016","Azzip Pizza","1"
"3251","ofueloj","1/7/2016","Rainbow Garden","0"
"3252","ofueloj","1/7/2016","Rainbow Garden","0"
"3253","ofueloj","1/19/2016","Jimmy John’s","0"
"3254","ofueloj","1/21/2016","Jurassic Grill","1"
"3255","ofueloj","1/29/2016","Aroma Cafe","1"
"3256","ofueloj","1/29/2016","Potbelly Sandwich Shop","1"
"3257","ofueloj","2/27/2016","Firehaus","0"
"3258","ofueloj","2/28/2016","Dos Reales","1"
"3259","ofueloj","4/9/2016","Chipotle Mexican Grill","0"
"3260","ofueloj","4/12/2016","Kohinoor Indian Restaurant and Lounge","1"
"3261","ofueloj","4/22/2016","Jimmy John’s","0"
"3262","ofueloj","5/9/2016","Crane Alley","0"
"3263","ofueloj","5/22/2016","Dos Reales","-1"
"3264","ofueloj","5/26/2016","Vinny’s East Coast Pizzeria","0"
"3265","ofueloj","6/18/2016","Jurassic Grill","1"
"3266","ofueloj","7/4/2016","Timpone’s","1"
"3267","ofueloj","7/5/2016","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"3268","ofueloj","7/21/2016","Black Dog Smoke &amp; Ale House","0"
"3269","ofueloj","8/8/2016","Hamilton Walker’s","1"
"3270","ofueloj","8/16/2016","Potbelly Sandwich Shop","1"
"3271","ofueloj","8/29/2016","Black Dog Smoke &amp; Ale House","1"
"3272","ofueloj","9/7/2016","Radio Maria","1"
"3273","ofueloj","9/18/2016","Aroma Cafe","0"
"3274","ofueloj","10/19/2016","Chipotle Mexican Grill","1"
"3275","ofueloj","11/8/2016","Firehaus","1"
"3276","ofueloj","11/17/2016","Crane Alley","0"
"3277","ofueloj","11/20/2016","Vinny’s East Coast Pizzeria","-1"
"3278","ofueloj","11/27/2016","Home of Gourmet Chinese &amp; Thai Restaurant","1"
"3279","ofueloj","11/29/2016","El Toro Mexican Restaurant","0"
"3280","osvzkfbt","1/18/2015","Seoul Taco","0"
"3281","osvzkfbt","1/22/2015","Caribbean Grill Food Truck","1"
"3282","osvzkfbt","1/27/2015","Mandarin Wok","0"
"3283","osvzkfbt","2/2/2015","Merry-Ann’s Diner","1"
"3284","osvzkfbt","2/11/2015","A-Ri-Rang","0"
"3285","osvzkfbt","2/17/2015","South China Restaurant","0"
"3286","osvzkfbt","2/18/2015","Huaraches Moroleon","1"
"3287","osvzkfbt","3/5/2015","Chipotle Mexican Grill","1"
"3288","osvzkfbt","3/22/2015","Empire Chinese Restaurant","0"
"3289","osvzkfbt","3/26/2015","Cactus Grill","0"
"3290","osvzkfbt","4/7/2015","Burrito King","1"
"3291","osvzkfbt","4/8/2015","Burrito King","-1"
"3292","osvzkfbt","4/13/2015","Old Time Meat &amp; Deli Shoppe","-1"
"3293","osvzkfbt","5/1/2015","Caribbean Grill Food Truck","-1"
"3294","osvzkfbt","5/4/2015","Crane Alley","1"
"3295","osvzkfbt","5/8/2015","Jipbap Taste of Korea","0"
"3296","osvzkfbt","5/28/2015","Seoul Taco","0"
"3297","osvzkfbt","6/8/2015","Timpone’s","-1"
"3298","osvzkfbt","6/12/2015","K-Bowl","1"
"3299","osvzkfbt","6/17/2015","Golden Harbor Authentic Chinese Cuisine","1"
"3300","osvzkfbt","6/21/2015","Golden Harbor Authentic Chinese Cuisine","1"
"3301","osvzkfbt","6/22/2015","Timpone’s","-1"
"3302","osvzkfbt","7/1/2015","Bombay Indian Grill","0"
"3303","osvzkfbt","7/17/2015","Silvercreek","0"
"3304","osvzkfbt","7/26/2015","Jipbap Taste of Korea","1"
"3305","osvzkfbt","8/18/2015","Empire Chinese Restaurant","1"
"3306","osvzkfbt","9/6/2015","Spoon House Korean Kitchen","0"
"3307","osvzkfbt","9/6/2015","Old Time Meat &amp; Deli Shoppe","1"
"3308","osvzkfbt","9/28/2015","Silvercreek","0"
"3309","osvzkfbt","9/30/2015","Spoon House Korean Kitchen","0"
"3310","osvzkfbt","10/2/2015","Empire Chinese Restaurant","0"
"3311","osvzkfbt","10/6/2015","Mandarin Wok","1"
"3312","osvzkfbt","10/11/2015","Spoon House Korean Kitchen","0"
"3313","osvzkfbt","10/11/2015","Biaggi’s Ristorante Italiano","0"
"3314","osvzkfbt","10/14/2015","Jipbap Taste of Korea","0"
"3315","osvzkfbt","10/15/2015","Jimmy John’s","1"
"3316","osvzkfbt","10/27/2015","Sakanaya Restaurant","0"
"3317","osvzkfbt","11/5/2015","Mandarin Wok","1"
"3318","osvzkfbt","11/10/2015","Chipotle Mexican Grill","1"
"3319","osvzkfbt","11/15/2015","Merry-Ann’s Diner","0"
"3320","osvzkfbt","12/30/2015","Silvercreek","0"
"3321","osvzkfbt","1/8/2016","K-Bowl","1"
"3322","osvzkfbt","1/26/2016","South China Restaurant","0"
"3323","osvzkfbt","2/2/2016","Jipbap Taste of Korea","0"
"3324","osvzkfbt","2/16/2016","Mandarin Wok","0"
"3325","osvzkfbt","2/22/2016","Sakanaya Restaurant","0"
"3326","osvzkfbt","2/29/2016","Sakanaya Restaurant","0"
"3327","osvzkfbt","3/1/2016","Seoul Taco","1"
"3328","osvzkfbt","3/17/2016","Silvercreek","0"
"3329","osvzkfbt","4/9/2016","Merry-Ann’s Diner","-1"
"3330","osvzkfbt","6/7/2016","A-Ri-Rang","1"
"3331","osvzkfbt","6/16/2016","Jipbap Taste of Korea","0"
"3332","osvzkfbt","6/22/2016","Thara Thai","1"
"3333","osvzkfbt","6/24/2016","Bunny’s Tavern","0"
"3334","osvzkfbt","7/6/2016","Empire Chinese Restaurant","1"
"3335","osvzkfbt","7/12/2016","Empire Chinese Restaurant","0"
"3336","osvzkfbt","8/4/2016","Jimmy John’s","0"
"3337","osvzkfbt","8/20/2016","Spoon House Korean Kitchen","1"
"3338","osvzkfbt","8/24/2016","Dragon Fire Pizza","0"
"3339","osvzkfbt","9/24/2016","Mandarin Wok","1"
"3340","osvzkfbt","9/26/2016","K-Bowl","0"
"3341","osvzkfbt","10/11/2016","Black Dog Smoke &amp; Ale House","0"
"3342","osvzkfbt","11/23/2016","Dragon Fire Pizza","1"
"3343","osvzkfbt","11/30/2016","A-Ri-Rang","0"
"3344","osvzkfbt","12/17/2016","Jipbap Taste of Korea","1"
"3345","osvzkfbt","12/29/2016","Black Dog Smoke &amp; Ale House","0"
"3346","osvzkfbt","2/29/2015","Mandarin Wok","1"
"3347","pfpvgf","1/1/2015","Courier Cafe","1"
"3348","pfpvgf","1/2/2015","Golden Harbor Authentic Chinese Cuisine","0"
"3349","pfpvgf","1/8/2015","Pizzeria Antica","-1"
"3350","pfpvgf","1/24/2015","Lai Lai Wok","0"
"3351","pfpvgf","1/25/2015","Murphy’s Pub","1"
"3352","pfpvgf","2/28/2015","Fiesta Cafe","0"
"3353","pfpvgf","2/28/2015","Jimmy John’s","0"
"3354","pfpvgf","3/24/2015","Jerusalem Middle Eastern Cuisine","0"
"3355","pfpvgf","4/23/2015","Cravings","0"
"3356","pfpvgf","4/27/2015","Jerusalem Middle Eastern Cuisine","1"
"3357","pfpvgf","4/30/2015","The Dancing Dog Eatery &amp; Juicery","0"
"3358","pfpvgf","5/13/2015","Cafe Sababa","0"
"3359","pfpvgf","6/14/2015","Golden Harbor Authentic Chinese Cuisine","1"
"3360","pfpvgf","6/18/2015","Jurassic Grill","1"
"3361","pfpvgf","6/21/2015","Bombay Indian Grill","-1"
"3362","pfpvgf","7/7/2015","Timpone’s","1"
"3363","pfpvgf","7/20/2015","Old Time Meat &amp; Deli Shoppe","1"
"3364","pfpvgf","7/25/2015","Timpone’s","-1"
"3365","pfpvgf","7/27/2015","Cravings","0"
"3366","pfpvgf","8/9/2015","Lai Lai Wok","0"
"3367","pfpvgf","8/9/2015","Murphy’s Pub","1"
"3368","pfpvgf","8/17/2015","Good Fella Korean Bistro","1"
"3369","pfpvgf","9/3/2015","Jimmy John’s","0"
"3370","pfpvgf","9/4/2015","Guido’s Bar &amp; Grill","1"
"3371","pfpvgf","10/28/2015","Lai Lai Wok","1"
"3372","pfpvgf","10/29/2015","Mandarin Wok","1"
"3373","pfpvgf","11/16/2015","Firehaus","1"
"3374","pfpvgf","11/22/2015","Firehaus","1"
"3375","pfpvgf","11/26/2015","Jurassic Grill","0"
"3376","pfpvgf","12/24/2015","Bombay Indian Grill","1"
"3377","pfpvgf","12/27/2015","The Dancing Dog Eatery &amp; Juicery","1"
"3378","pfpvgf","12/29/2015","Good Fella Korean Bistro","1"
"3379","pfpvgf","12/29/2015","Good Fella Korean Bistro","0"
"3380","pfpvgf","1/9/2016","Big Grove Tavern","1"
"3381","pfpvgf","1/10/2016","Mandarin Wok","0"
"3382","pfpvgf","1/17/2016","Bombay Indian Grill","1"
"3383","pfpvgf","1/28/2016","A-Ri-Rang","-1"
"3384","pfpvgf","3/11/2016","Fiesta Cafe","0"
"3385","pfpvgf","3/19/2016","Courier Cafe","0"
